locus_tag	hyphy_rp75_enterobacterales	hyphy_rp75_enterobacteriacaea	codeml_dn_rp75_enterobacterales	codeml_ds_rp75_enterobacterales	codeml_dnds_rp75_enterobacterales	codeml_dn_rp75_enterobacteriacaea	codeml_ds_rp75_enterobacteriacaea	codeml_dnds_rp75_enterobacteriacaea
b3175	0.1002517432470171	0.06703111323216082	0.015016901408450701	0.13995211267605634	0.10730000000000017	0.006664864864864866	0.09030270270270271	0.0738
b1084	0.1673988468102733	0.1534279997328948	0.03973466666666666	0.23395599999999991	0.16980000000000026	0.026979069767441858	0.1733302325581395	0.15559999999999993
b1291	0.04133010745059409	0.03101576043786503	0.009713513513513511	0.26108513513513504	0.03719999999999994	0.006239999999999999	0.2216125	0.028199999999999996
b2170	0.08085371052938997	0.0	0.025493442622950807	0.39792786885245907	0.06409999999999993	0.014309302325581391	0.2675511627906976	0.053500000000000054
b0739	0.1092461028131861	0.1094628793878619	0.04023424657534247	0.48025616438356167	0.08380000000000007	0.03193076923076922	0.39218461538461546	0.08139999999999994
b2152	0.1303826849769608	0.1077985831600159	0.04283733333333333	0.398892	0.10740000000000009	0.02531463414634146	0.28068048780487814	0.09019999999999995
b1708	0.06403078341308077	0.0583365565149236	0.023208450704225347	0.4076830985915493	0.05690000000000007	0.01543720930232558	0.29357906976744186	0.05259999999999999
b1099	0.1259204612959639	0.1186731865197171	0.047171428571428566	0.420764935064935	0.11209999999999991	0.033902325581395346	0.3098627906976744	0.10939999999999996
b2526	0.0712358415684223	0.06051703959799171	0.014627868852459015	0.21795245901639346	0.06709999999999997	0.009313953488372093	0.1645232558139535	0.05659999999999999
b2742	0.1658522912475717	0.1387825689147881	0.03247397260273973	0.19047260273972608	0.1705000000000001	0.017723076923076928	0.12188461538461536	0.1454000000000001
b2175	0.09631115340199145	0.06556112658843477	0.020936111111111096	0.2317986111111111	0.09030000000000003	0.01120263157894737	0.18083947368421052	0.062000000000000006
b3210	0.06827130046477298	0.05123261732892078	0.01594133333333333	0.2808493333333333	0.056799999999999976	0.009526829268292684	0.22613170731707316	0.04210000000000002
b1609	0.09001484623716796	0.08814339783733857	0.026728000000000005	0.34530133333333335	0.07739999999999994	0.02186744186046511	0.2813511627906977	0.07770000000000007
b3093	0.0628547299630113	0.05711779970789208	0.014466666666666668	0.2430698412698413	0.059499999999999914	0.009681081081081079	0.17098648648648648	0.0566
b3911	0.04125833858811593	0.02449685637011875	0.010375	0.2648513157894737	0.039200000000000006	0.00455952380952381	0.18973809523809532	0.02400000000000001
b2796	0.07425193316738346	0.05112645968667159	0.01593866666666666	0.2427306666666666	0.06569999999999998	0.0066390243902439035	0.1339439024390244	0.049600000000000026
b4231	0.04536789324676056	0.03507251719806752	0.01505573770491803	0.3952967213114756	0.038100000000000016	0.007665714285714287	0.2512685714285715	0.03049999999999998
b2685	0.09642994050620199		0.03511111111111111	0.3745936507936508	0.09370000000000009			
b1660	0.1113886375356369	0.09931068728959658	0.03815820895522389	0.4008880597014925	0.0952000000000001	0.02716279069767442	0.30773255813953493	0.08829999999999993
b3241	0.07912688275500793		0.024715000000000008	0.3519183333333334	0.07019999999999992			
b3792	0.1012868694683797	0.07423124149106011	0.02509605263157895	0.2868723684210527	0.0875000000000001	0.014207142857142854	0.21384047619047616	0.06639999999999995
b0059	0.07188463409040088	0.05408668947723604	0.01321428571428571	0.19328831168831173	0.0683999999999999	0.00744186046511628	0.14687441860465117	0.050600000000000006
b1235	0.0659442165082589	0.05148377558601433	0.028147297297297293	0.45883243243243244	0.06130000000000006	0.014500000000000002	0.29925	0.0484
b0064	0.06008075494586577	0.04675293116262314	0.02136712328767123	0.3843397260273972	0.055600000000000066	0.010263414634146343	0.2274878048780488	0.04509999999999997
b2217	0.02121618883130123	0.01245754914687722	0.004696774193548388	0.2577338709677419	0.018199999999999997	0.002197222222222223	0.1995388888888889	0.011000000000000005
b4396	0.07910950116023256	0.066122783685612	0.023252631578947375	0.3090763157894737	0.07519999999999996	0.013964285714285716	0.22061190476190481	0.06329999999999995
b2211	0.09704172818735277	0.07413411048823305	0.034812676056338025	0.4306549295774647	0.0808	0.015237209302325585	0.24629069767441858	0.06190000000000004
b3010	0.1101326436463596	0.0893268167477453	0.03574794520547945	0.3717	0.09619999999999987	0.019692307692307683	0.2549692307692307	0.07719999999999996
b4035	0.04754642503046283	0.02993445530569983	0.009403278688524594	0.21407377049180326	0.04389999999999998	0.004753846153846154	0.1696153846153846	0.028000000000000018
b3161	0.06616811589430807	0.05070158561711557	0.023429230769230765	0.40172153846153863	0.05830000000000001	0.010260465116279073	0.22222558139534887	0.04620000000000001
b3836	0.1080567659306508	0.08582688736284096	0.026009859154929576	0.29223239436619725	0.08900000000000013	0.01675128205128205	0.23358461538461534	0.0717
b1709	0.09578497382063916	0.09444339393013361	0.06173661971830985	0.6568422535211269	0.0940000000000001	0.042044186046511625	0.48898372093023235	0.08599999999999995
b4112	0.11281835955304	0.08923952250967666	0.0521917808219178	0.5372657534246577	0.09710000000000013	0.040658536585365855	0.5580731707317071	0.07290000000000005
b3561	0.1337981456832254	0.1122792216898603	0.03903043478260869	0.38564782608695647	0.10120000000000015	0.029612195121951214	0.33193414634146345	0.08919999999999996
b1047	0.1156674120279546	0.1042677417277695	0.038485074626865665	0.45523432835820893	0.0845	0.026269767441860464	0.33291860465116274	0.07889999999999998
b0951	0.08286033976943764	0.05919334606384863	0.024446666666666658	0.32253066666666663	0.07580000000000006	0.013823255813953488	0.2544837209302326	0.05430000000000001
b0470	0.1074433608894893	0.08659479733041682	0.023863013698630135	0.2339972602739726	0.10200000000000012	0.013538461538461543	0.1683076923076923	0.08040000000000001
b0925	0.1183195138572996	0.1037020158414312	0.03994805194805194	0.36820129870129864	0.10850000000000007	0.024311627906976743	0.2479279069767441	0.09810000000000002
b3906	0.1066205292648474	0.1133581054142584	0.043662295081967215	0.4639639344262295	0.09410000000000006	0.031063414634146344	0.3152121951219512	0.09859999999999992
b1186	0.08361972155485764	0.0733767410903479	0.028221666666666666	0.4178216666666666	0.06760000000000008	0.019447619047619043	0.3251333333333333	0.059800000000000034
b4062	0.06552741801399568	0.0354415555328101	0.023504999999999998	0.4086533333333334	0.05750000000000008	0.0083925	0.2912275	0.02880000000000001
b2380	0.07350578477680417		0.02547049180327868	0.4287213114754098	0.05940000000000002			
b3933	0.1367877461913453	0.106228938057694	0.038802631578947366	0.31945921052631576	0.1215	0.020397619047619046	0.21320952380952388	0.09569999999999994
b3364	0.07690325191447038	0.06166205913926227	0.016887142857142854	0.25482	0.06619999999999997	0.009915000000000002	0.17648250000000001	0.056200000000000014
b2176	0.1314267343729854	0.1114311759803119	0.06459565217391305	0.5182028985507248	0.12469999999999992	0.04529767441860465	0.4522162790697676	0.10020000000000005
b1641	0.06223921426171232	0.04520367509705421	0.023214666666666665	0.43456266666666665	0.05339999999999993	0.011717073170731708	0.25833170731707317	0.04529999999999996
b1286	0.08769826414399004	0.06648646610641872	0.019357142857142857	0.23487142857142854	0.08239999999999988	0.011860465116279067	0.18926511627906983	0.06269999999999999
b2581	0.1173944982362018	0.09667132224622164	0.027027027027027032	0.23550270270270268	0.11479999999999989	0.016502499999999996	0.17590999999999996	0.09379999999999991
b3252	0.1150208629946102	0.09623332620018613	0.039842666666666665	0.3737933333333333	0.10660000000000008	0.02357209302325581	0.25906744186046504	0.0910000000000001
b1129	0.08067295336943521	0.0776743969757546	0.026825974025974024	0.37333766233766236	0.07190000000000005	0.019234883720930233	0.2742093023255815	0.07010000000000004
b0890	0.1335559697428411	0.1111379321058377	0.03987599999999999	0.31048133333333344	0.1283999999999999	0.024341463414634144	0.22306341463414633	0.10910000000000006
b2812	0.0531156251986573	0.04135506370350028	0.014133766233766231	0.28422337662337666	0.04970000000000006	0.008325581395348839	0.2149139534883721	0.03879999999999996
b3992	0.1063938251434221	0.09359880838926651	0.04528730158730159	0.44382539682539685	0.10200000000000009	0.027263414634146346	0.29183170731707314	0.09339999999999996
b4222	0.1095402498060717	0.08475103959500001	0.023160273972602737	0.25086575342465744	0.09229999999999988	0.012538461538461537	0.16112307692307695	0.07779999999999998
b3863	0.06692627857403606	0.04963959483408823	0.018423999999999996	0.3086973333333334	0.05969999999999999	0.01007317073170732	0.22160487804878037	0.045400000000000044
b4162	0.0501571977640534	0.02927115839455546	0.011454666666666667	0.2520746666666666	0.04539999999999999	0.005585365853658536	0.19678292682926823	0.028399999999999988
b0407	0.05217427599479266	0.03866311412112877	0.007593055555555555	0.15093611111111113	0.050300000000000004	0.003673684210526316	0.09801315789473684	0.037400000000000024
b3735	0.1380938432605299	0.123464883863284	0.015100000000000002	0.10109054054054054	0.1494	0.0094325	0.07165000000000002	0.13170000000000007
b3926	0.04546995237687062	0.02968527424826845	0.008077922077922083	0.19393246753246754	0.04159999999999997	0.004095348837209302	0.15233953488372096	0.0269
b0063	0.0909636961786819	0.07737209025067922	0.023630666666666668	0.26449733333333325	0.08940000000000012	0.0142046511627907	0.18787209302325578	0.07560000000000007
b3564	0.0866294371328874	0.07043852816480957	0.029246153846153845	0.3460661538461538	0.08449999999999999	0.021002564102564094	0.29911282051282057	0.07019999999999997
b3904	0.1404895340143252	0.1237841604291776	0.038568852459016395	0.2968704918032787	0.12990000000000007	0.022973170731707317	0.1957975609756098	0.1173000000000001
b3611	0.1008893157967075	0.07663378685333432	0.02202837837837838	0.23268378378378385	0.09469999999999983	0.012952500000000002	0.18205000000000002	0.07120000000000003
b3425	0.1150590994685579	0.0796064541355244	0.03252054794520547	0.304772602739726	0.1067	0.014385365853658537	0.1853439024390244	0.07759999999999992
b0484	0.1053577721122586	0.06423970856584355	0.029186885245901635	0.2927819672131148	0.09970000000000007	0.013274285714285712	0.2083485714285714	0.06370000000000002
b0697	0.06581939486010337	0.05921970093254166	0.013826153846153844	0.2399969230769231	0.057599999999999964	0.01046486486486487	0.20279999999999995	0.051600000000000035
b3469	0.1385829136293222	0.1092378226739925	0.04321643835616439	0.3399698630136986	0.12710000000000024	0.026776744186046506	0.2545279069767442	0.10519999999999997
b2906	0.08061670670696144	0.06974356932989692	0.023574025974025983	0.3088818181818182	0.0762999999999999	0.015458139534883723	0.22830232558139527	0.06769999999999998
b0662	0.1082170740225872	0.1008914170626564	0.036929333333333314	0.3759293333333332	0.09830000000000004	0.02631951219512195	0.29061219512195113	0.09059999999999992
b0763	0.1123406560001726	0.08677689412176282	0.030411688311688317	0.3054636363636364	0.09959999999999987	0.018186046511627904	0.22416976744186048	0.08110000000000006
b0101	0.08680968344932366	0.06122845188413896	0.032635616438356156	0.47168904109589044	0.06920000000000004	0.018530769230769236	0.3963358974358974	0.04669999999999998
b1106	0.1957800381738378	0.1850005662933406	0.07987272727272729	0.4437584415584418	0.17999999999999983	0.05346279069767444	0.3076976744186045	0.17379999999999998
b3936	0.1319229973197183	0.1222080359155622	0.0128044776119403	0.10340447761194026	0.12389999999999994	0.008418181818181818	0.07584545454545455	0.11109999999999999
b0055	0.07365224730328089	0.04978684792429747	0.019197402597402595	0.3055922077922078	0.06280000000000009	0.009616279069767444	0.2196697674418605	0.04380000000000001
b0926	0.08277162147258092	0.08508348905043045	0.019779452054794516	0.2518287671232878	0.07859999999999986	0.012220512820512822	0.14926666666666666	0.08179999999999997
b4052	0.03557052394875784	0.02308500046140359	0.006555263157894737	0.20915657894736847	0.03130000000000002	0.0035333333333333328	0.1742547619047619	0.020299999999999988
b3765	0.09510879464350958	0.09305663126901154	0.04051917808219178	0.4336904109589042	0.09339999999999994	0.03265641025641026	0.3542179487179487	0.09220000000000005
b4484	0.2244190887199115	0.1941080075944166	0.03976056338028168	0.19335211267605631	0.20570000000000016	0.020132558139534882	0.10681162790697675	0.18839999999999987
b1743	0.1500725704540134	0.1307386535469276	0.043317808219178085	0.320890410958904	0.13499999999999984	0.019313953488372095	0.15437209302325583	0.12509999999999985
b0927	0.07396793832818456	0.06071428214025953	0.02499350649350648	0.35087662337662345	0.07120000000000008	0.01163953488372093	0.19501627906976743	0.059699999999999996
b0212	0.1466875831557695	0.1323403319590599	0.04113333333333335	0.30792933333333344	0.13360000000000005	0.025306976744186038	0.21946279069767446	0.11530000000000006
b3092	0.06818208802021206	0.0477701121151067	0.014718644067796606	0.24621864406779667	0.05980000000000005	0.007600000000000001	0.18310000000000004	0.041500000000000016
b4166	0.06542170329638396	0.05998005246454104	0.01715774647887323	0.2799352112676056	0.061300000000000056	0.010858139534883722	0.18873720930232554	0.057500000000000065
b0422	0.09677822248906938	0.08580290723096931	0.0232896551724138	0.2754448275862068	0.08449999999999996	0.014802777777777783	0.1928694444444444	0.07670000000000005
b0876	0.08187526293138674	0.05729618330319933	0.030272000000000007	0.42270666666666673	0.07160000000000008	0.014474418604651164	0.28001860465116274	0.05170000000000001
b4383	0.06054505165273443	0.04556058579208869	0.01125	0.2087216216216216	0.053900000000000045	0.006012499999999999	0.1555625	0.03859999999999998
b3197	0.06813515693904268	0.05498376304422586	0.01650657894736842	0.2552736842105264	0.0647000000000001	0.010502380952380949	0.2019738095238095	0.05200000000000003
b1853	0.0	0.04873018565483182	0.018997101449275355	0.36920869565217385	0.051499999999999976	0.010521951219512195	0.24998536585365852	0.04210000000000002
b2561	0.07393966616474029	0.07003661942822255	0.023947887323943658	0.3616887323943663	0.06619999999999997	0.014448837209302328	0.23010930232558136	0.06280000000000004
b2903	0.05982055387796597	0.05010539634869681	0.012279220779220779	0.21860779220779228	0.056199999999999986	0.007313953488372091	0.15936279069767442	0.04590000000000004
b0727	0.06739704434953861	0.05601623954776886	0.011762337662337662	0.17644415584415585	0.06660000000000012	0.006411627906976744	0.11944418604651162	0.05370000000000003
b0115	0.07643356323023955	0.06060128486925838	0.01290684931506849	0.1632438356164383	0.07910000000000009	0.006317073170731708	0.10007560975609757	0.06309999999999996
b1728	0.06944825355691066	0.05599236796779103	0.028035064935064937	0.4303896103896102	0.06510000000000009	0.014106976744186041	0.26760465116279075	0.052700000000000004
b0475	0.07711970971606572	0.06951851018623742	0.02925466666666667	0.4060346666666666	0.07209999999999991	0.016529268292682926	0.24850000000000003	0.0665
b0856	0.07940973119291982	0.06439411288644599	0.017009333333333324	0.26664666666666675	0.06379999999999998	0.010967441860465112	0.20461395348837208	0.053600000000000016
b0857	0.04612304809912331	0.03185490306379369	0.011210810810810809	0.28190810810810807	0.039800000000000044	0.006111904761904761	0.21539047619047624	0.028399999999999988
b3727	0.03633452474328781	0.02503636352826271	0.006762068965517241	0.19979482758620687	0.03380000000000004	0.0040225	0.17167500000000005	0.023399999999999983
b0764	0.0608324143215737	0.04754827953217196	0.015330263157894737	0.2888526315789473	0.05310000000000006	0.009661904761904764	0.23222142857142855	0.041600000000000026
b3726	0.04415160117252129	0.02996896999828196	0.009318181818181814	0.23651298701298704	0.03940000000000007	0.005167441860465117	0.19466046511627907	0.02649999999999999
b3452	0.0	0.04328897355752091	0.01351780821917808	0.2436821917808218	0.05549999999999997	0.005870731707317073	0.14656585365853658	0.04000000000000002
b2424	0.0340912458536717	0.02367062184117467	0.007142028985507248	0.2305768115942029	0.03099999999999998	0.004299999999999999	0.1979023255813954	0.021700000000000025
b3451	0.06640466818137275	0.03646913666253774	0.01317462686567164	0.24905820895522396	0.05290000000000006	0.005564864864864868	0.17879729729729724	0.031099999999999996
b4033	0.0907024284796931	0.06342573679915559	0.020734426229508204	0.25722786885245896	0.08060000000000007	0.010851282051282048	0.18233076923076924	0.059499999999999935
b3239	0.1329749290324472	0.09293146145607867	0.04323898305084745	0.4368915254237289	0.09900000000000013	0.03298461538461538	0.5297897435897436	0.062199999999999984
b2893	0.1168419241237437	0.09666984128508231	0.02717012987012986	0.25588961038961044	0.1062000000000001	0.016218604651162784	0.18665581395348835	0.08689999999999999
b0777	0.1610688940463003	0.1627439995311895	0.05848571428571429	0.4148610389610388	0.141	0.045441860465116266	0.31110232558139533	0.14609999999999995
b3729	0.05990079042864397	0.0	0.011192207792207792	0.19629870129870122	0.057	0.006586046511627906	0.14480465116279073	0.04550000000000005
b3997	0.04066682511931884	0.03091036883753856	0.00883116883116883	0.21941948051948054	0.04030000000000007	0.005062790697674419	0.17470465116279074	0.028999999999999998
b0110	0.1041351562287773	0.0784169985611453	0.031663013698630144	0.3378287671232878	0.09370000000000009	0.017083720930232558	0.22546511627906976	0.07569999999999998
b2317	0.05274011838941817	0.03886085108233065	0.013335064935064934	0.28548961038961035	0.04669999999999997	0.008888372093023258	0.27206511627906976	0.03269999999999997
b2689	0.1225543280229017	0.1254674561201277	0.034939726027397255	0.277458904109589	0.12589999999999987	0.020624390243902443	0.1594756097560975	0.1293
b2136	0.1274173187228476	0.1228962152718209	0.044012307692307705	0.39312461538461535	0.11200000000000009	0.029339534883720927	0.2630813953488371	0.11150000000000003
b3095	0.05711427600998616	0.03113876732807227	0.017405479452054798	0.37174794520547944	0.04680000000000005	0.007358974358974361	0.2612717948717948	0.028199999999999996
b0065	0.1034592545855161	0.08966925441284124	0.030096000000000008	0.3759813333333333	0.08000000000000004	0.020679069767441865	0.29679999999999995	0.06970000000000005
b3009	0.07893962680653899	0.05371968638882604	0.023365789473684204	0.3285486842105265	0.07110000000000005	0.011649999999999999	0.23695	0.04909999999999998
b0494	0.1041358451581783	0.07413393819105861	0.027651388888888892	0.2711402777777777	0.10200000000000012	0.016195	0.20732500000000004	0.07810000000000004
b0123	4.515886709505679e-05	0.074758890828119	0.029647540983606554	0.3237918032786885	0.09159999999999995	0.016069230769230763	0.22794615384615385	0.0705
b3017	0.06927474026326694	0.04585061405030421	0.01937763157894737	0.29765	0.06510000000000009	0.009223809523809526	0.20957380952380955	0.04410000000000002
b2925	0.0597055097840347	0.04865568007287716	0.006903999999999996	0.12263999999999992	0.05629999999999992	0.0038243902439024403	0.08338292682926829	0.04590000000000004
b0960	0.07185439333255275	0.05195854707715234	0.028785714285714296	0.4503662337662338	0.0639	0.015523255813953491	0.32486279069767443	0.04780000000000002
b3358	0.08718675654070959	0.06577770286147702	0.023743478260869557	0.325910144927536	0.0729	0.012939024390243905	0.22926097560975608	0.05639999999999999
b1002	0.125686982015008	0.1014603277023042	0.03683333333333333	0.32285555555555545	0.11409999999999988	0.01871621621621621	0.20915135135135127	0.08950000000000002
b1814	0.05614686127918837	0.04886854307172404	0.013567605633802817	0.25047183098591547	0.054199999999999915	0.008540540540540539	0.17934054054054058	0.047600000000000024
b1651	0.06512611865511621	0.04791079977810532	0.012167999999999998	0.23326266666666673	0.05220000000000002	0.006526829268292683	0.1753878048780488	0.03719999999999997
b0187	0.08706936570882809	0.06565748381109746	0.028392207792207785	0.34921818181818176	0.08129999999999994	0.014839534883720933	0.2267651162790698	0.06550000000000007
b4219	0.07261316633748725	0.06506870473095608	0.024049206349206344	0.34197619047619054	0.07029999999999997	0.01587674418604651	0.2462232558139534	0.06449999999999995
b3029	0.1053664094160242	0.08519505884234897	0.03699193548387096	0.3492080645161291	0.10590000000000008	0.019859999999999996	0.22256499999999999	0.08919999999999996
b0198	0.03105254128610223	0.02155748631047509	0.008051948051948048	0.28964545454545454	0.027800000000000036	0.003913953488372092	0.19324883720930236	0.020299999999999988
b2128	0.0	0.1081942208121324	0.03495714285714285	0.4048904761904762	0.08629999999999992	0.02719302325581395	0.31579302325581393	0.08610000000000004
b0367	0.08977208092671572	0.08078857656259564	0.034425373134328356	0.45281492537313434	0.07599999999999996	0.037160465116279066	0.5596837209302326	0.06639999999999995
b2678	0.07661305348417673	0.04390556245688145	0.019528767123287667	0.27228356164383555	0.07169999999999994	0.008616279069767441	0.19897441860465118	0.04329999999999995
b2130	0.1495771014652802	0.1339796381918278	0.05440655737704917	0.47700819672131156	0.1140999999999999	0.04374146341463414	0.42504390243902446	0.10290000000000002
b2131	0.08580533865420427	0.0805301304048088	0.023234426229508193	0.3099049180327869	0.0750000000000001	0.01790975609756098	0.25880000000000003	0.06919999999999996
b1113	0.09576219452593679	0.07944078667178749	0.03528769230769231	0.37897230769230766	0.09309999999999996	0.023216279069767445	0.28650000000000003	0.08099999999999997
b0819	0.1098813027561619	0.06254983641363446	0.024497142857142856	0.22565428571428572	0.10860000000000002	0.010679999999999999	0.1766125	0.06050000000000002
b1818	0.03795973708098793	0.02647660479184812	0.008612121212121213	0.2125363636363637	0.04050000000000004	0.00443157894736842	0.13943421052631577	0.03180000000000003
b2133	0.1022055297002502	0.08211871982576312	0.025302739726027396	0.27548493150684933	0.09180000000000008	0.013962790697674409	0.18660232558139533	0.07480000000000006
b1251	0.06209335214848331	0.0	0.026372222222222224	0.4590805555555557	0.05739999999999993	0.01389	0.30111750000000004	0.04610000000000002
b2701	0.09681605972300901	0.07271005938319756	0.025633766233766234	0.28411038961038954	0.09020000000000009	0.013083720930232558	0.19738372093023254	0.06630000000000001
b4260	0.03104137611343334	0.02303983386974319	0.005072368421052632	0.1806065789473685	0.028099999999999997	0.0031142857142857135	0.1493809523809524	0.020800000000000013
b2523	0.08265206882757758	0.0	0.019758666666666667	0.24525333333333332	0.08060000000000014	0.010097560975609758	0.16877073170731705	0.059800000000000034
b0736	0.0808000846227739	0.06403880655862369	0.012799999999999995	0.15650000000000006	0.08180000000000005	0.005994117647058823	0.08851176470588236	0.06780000000000003
b0443	0.09200361984235679	0.05629607080414131	0.027922857142857138	0.4077100000000001	0.06850000000000013	0.011640476190476189	0.2540738095238095	0.04590000000000004
b3289	0.08485480784855454	0.07642738175780688	0.02935974025974026	0.3669389610389611	0.08000000000000004	0.01922558139534884	0.26000697674418605	0.07399999999999995
b1835	0.1178565570505112	0.1097216413330571	0.03370704225352112	0.2942042253521127	0.11460000000000006	0.024627906976744184	0.226753488372093	0.10860000000000002
b0049	0.08034924885598399	0.06319913980859616	0.021564935064935065	0.2778103896103896	0.07760000000000006	0.01354418604651163	0.21829302325581398	0.061999999999999986
b4058	0.03629057796287453	0.02182514819197579	0.006703947368421053	0.19986447368421045	0.033500000000000044	0.0032785714285714276	0.16351904761904765	0.02000000000000001
b4020	0.06548335301891214	0.0379903351926357	0.018799999999999994	0.3277013698630137	0.05739999999999994	0.008434883720930235	0.24217906976744183	0.03479999999999996
b0755	0.0471588680984814	0.03090616343518611	0.008768493150684934	0.19028767123287668	0.04610000000000002	0.003979487179487178	0.1283410256410256	0.031000000000000003
b4395	0.08364581010183061	0.07263144328884884	0.02009154929577464	0.25424788732394354	0.07899999999999997	0.012320930232558144	0.17976511627906977	0.0686
b0180	0.03882075766809309	0.01161576354411614	0.006750724637681158	0.175736231884058	0.038400000000000045	0.0014428571428571429	0.12810285714285716	0.011299999999999994
b3346	0.03458435679572947	0.02084300805042232	0.007725333333333334	0.26495333333333343	0.029099999999999973	0.0031146341463414635	0.17259024390243902	0.0181
b0465	0.08959562035556005	0.07810393990185788	0.02853606557377049	0.3740950819672129	0.07629999999999991	0.016053488372093028	0.23802790697674409	0.06749999999999994
b4159	0.08251467374851312	0.05595564724177481	0.023145454545454552	0.31896233766233767	0.07259999999999987	0.011574418604651162	0.22592558139534888	0.05129999999999995
b1256	0.09224701436090374	0.08073705537384152	0.030286666666666663	0.352328	0.08600000000000008	0.02042926829268293	0.2583317073170731	0.07909999999999996
b3163	0.1031790810718651	0.0975734787868496	0.007375675675675673	0.07495540540540545	0.09839999999999988	0.004690000000000001	0.04999	0.09379999999999991
b3460	0.06434025409846043	0.0564091044367704	0.012250684931506852	0.2072328767123287	0.05909999999999996	0.008004651162790697	0.15697441860465122	0.05099999999999999
b0902	0.03962028818786332	0.01905256500096092	0.011233333333333328	0.3272603174603176	0.0343	0.0037514285714285705	0.20066285714285712	0.01870000000000001
b2327	0.06607776125777462	0.04847658685114623	0.02233714285714285	0.3985528571428571	0.05600000000000004	0.011742500000000001	0.26216000000000006	0.044799999999999965
b1266	0.1119484947646493	0.1010217333089516	0.031966233766233774	0.3000714285714285	0.10649999999999982	0.018869767441860464	0.191153488372093	0.0987
b0952	0.1137685380487115	0.08847507642774036	0.044506493506493515	0.45510000000000006	0.09780000000000011	0.024137209302325578	0.3219674418604651	0.07500000000000005
b1878	0.1037842718552451	0.09067307684277655	0.07705384615384618	0.7557169230769231	0.10200000000000009	0.03271142857142857	0.36883999999999995	0.08870000000000007
b2947	0.06227349651873567	0.0532182161185983	0.012209090909090909	0.21337532467532466	0.05719999999999994	0.00781860465116279	0.16837441860465113	0.0464
b2531	0.05160139287807606	0.03858933117909898	0.008927777777777778	0.17971944444444446	0.04970000000000005	0.004573684210526317	0.12026052631578948	0.03800000000000001
b4178	0.06942147347641593	0.04486445230479903	0.017442187499999998	0.28181718750000007	0.061900000000000045	0.006447368421052633	0.14896315789473685	0.04329999999999996
b2507	0.04354443621500437	0.02990359276582478	0.006964935064935066	0.16810909090909085	0.041399999999999985	0.0034674418604651166	0.12466046511627908	0.027800000000000026
b3360	0.07810449380903607	0.073564929340313	0.02377922077922077	0.3248766233766235	0.07319999999999996	0.017600000000000008	0.2597395348837209	0.06780000000000004
b3032	0.09958482012505492	0.08655174809459439	0.023748648648648642	0.24662567567567573	0.09630000000000008	0.01611904761904762	0.19182857142857146	0.08400000000000005
b3550	0.1919940298344424	0.1903610068313665	0.06081475409836064	0.3567672131147542	0.1705	0.040765853658536584	0.22746341463414632	0.17929999999999982
b2568	0.08220955098129658	0.05691564118712385	0.022072000000000005	0.2791760000000001	0.0791000000000001	0.010826829268292685	0.19631219512195117	0.055199999999999985
b4254	0.09317560710401085	0.07428017278248335	0.018940845070422534	0.2271366197183098	0.08340000000000007	0.011854054054054054	0.1794108108108108	0.06610000000000003
b4386	0.07317054176952437	0.05478518759212311	0.02487619047619048	0.3728904761904763	0.0667	0.012919512195121953	0.24875609756097564	0.05190000000000003
b1600	0.1540769268166854	0.1302869374666903	0.03936935483870966	0.2893096774193549	0.13609999999999994	0.02736052631578947	0.22845263157894738	0.11969999999999995
b1599	0.1026801306652312	0.08179663886116784	0.028629687500000004	0.330596875	0.08659999999999987	0.019420000000000003	0.26283500000000004	0.07390000000000005
b4544	0.1609655970725537		0.06418360655737705	0.6261754098360655	0.10250000000000002			
b3941	0.04158128508581103	0.03181480246413355	0.008975675675675676	0.24031216216216209	0.03730000000000007	0.005410000000000001	0.195455	0.027599999999999993
b1832	0.1107036486195387	0.09948806035213631	0.030270666666666668	0.28446000000000005	0.10639999999999988	0.020478048780487805	0.2142121951219512	0.09560000000000005
b4114	0.1156241469691684	0.1068836136659253	0.043401538461538464	0.4355892307692308	0.09959999999999991	0.036983783783783794	0.39815135135135143	0.09290000000000008
b3546	0.09559124669377958	0.08519945854196789	0.028385915492957752	0.3322957746478874	0.08539999999999995	0.02272682926829268	0.2980999999999999	0.07620000000000003
b1072	0.1216211288521287	0.1200911667545184	0.06304057971014497	0.549836231884058	0.11470000000000001	0.037694285714285715	0.3284742857142857	0.1147
b2086	0.09748156903500284	0.08017154312841084	0.04239692307692308	0.4538692307692307	0.09339999999999994	0.016789189189189188	0.20775405405405412	0.0808
b0696	0.1611285896640513	0.140346741066271	0.046769333333333336	0.31067866666666677	0.15060000000000015	0.033739024390243906	0.24721219512195117	0.13649999999999993
b2154	0.09284506254471565	0.08801598771150808	0.025524615384615385	0.2833707692307692	0.09009999999999992	0.01966153846153846	0.2257615384615385	0.08709999999999997
b0675	0.03393165383250023	0.02298537988240671	0.009343283582089554	0.28196716417910445	0.03309999999999998	0.004941025641025643	0.21883333333333338	0.022599999999999985
b2200	0.07104614056647947		0.02472931034482758	0.4247362068965516	0.05819999999999994			
b3990	0.06732177871366113	0.05992435395677465	0.020576190476190477	0.34622857142857133	0.05940000000000003	0.01525813953488372	0.2807372093023256	0.05430000000000001
b4059	0.08168863725708793	0.06378826687688957	0.01211594202898551	0.15305217391304343	0.07920000000000009	0.006797560975609757	0.11192926829268293	0.060700000000000025
